Buchungsnummer;Kennzeichen;S_Id;Stationsname;Fahrzeugsteller;Abrechnungsmonat;Buchungsstatus;Buchungsbeginn;Buchungsende;Fahrtbeginn;Fahrtende;Stornierung;Buchungsdauer_std;Fahrtdauer_std;KM;Tarif;Nutzungskategorie;PC_Id;Preiskomponente;Zahlungsstatus;Zeitkosten;Zeitkosten_nach_Guthaben;KM_Kosten;KM_Kosten_nach_Guthaben;Buchungsgebuehr;Spaetrueckgabegebuehr;Fahrtkosten;Fahrtkosten_nach_Guthaben
R000470;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-03;finished;08.03.2025 09:00;08.03.2025 13:00;08.03.2025 08:52;08.03.2025 11:48;;4;2,93;25.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;8,5;8,5;4,75;4,75;2,5;0;15,75;0
R000479;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-03;finished;10.03.2025 14:30;10.03.2025 16:15;10.03.2025 14:09;10.03.2025 16:11;;1,75;2,02;21.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;5,17;5,17;3,99;3,99;2,5;0;11,66;11,66
R000484;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-03;finished;11.03.2025 16:00;11.03.2025 22:00;11.03.2025 15:52;11.03.2025 20:02;;6;4,17;20.0;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;12,42;12,42;3,8;3,8;2,5;0;18,72;0
R000505;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-03;finished;14.03.2025 18:00;14.03.2025 20:15;14.03.2025 17:55;14.03.2025 19:55;;2,25;1,98;26.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;5,33;5,33;4,94;4,94;2,5;0;12,77;12,77
R000510;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-03;cancelled;26.03.2025 10:00;26.03.2025 16:00;;;26.03.2025 08:18;6;;;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;6;6;0;0;2,5;0;8,5;8,5
R000511;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-03;cancelled;07.04.2025 08:15;07.04.2025 20:15;;;24.03.2025 13:24;12;;;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;0;0;0;0;0;0;0;0
R000523;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-03;finished;17.03.2025 15:15;17.03.2025 16:15;17.03.2025 15:45;17.03.2025 16:22;;1;0,62;14.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;2,83;2,83;2,66;2,66;2,5;0;7,99;7,99
R000525;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-03;finished;17.03.2025 19:30;17.03.2025 20:30;17.03.2025 19:21;17.03.2025 19:58;;1;0,62;19.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;2,04;2,04;3,61;3,61;2,5;0;8,15;8,15
R000527;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-03;finished;18.03.2025 18:00;18.03.2025 22:00;18.03.2025 17:52;18.03.2025 21:22;;4;3,5;235.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;9,42;9,42;44,65;44,65;2,5;0;56,57;56,57
R000528;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-03;finished;18.03.2025 13:00;18.03.2025 14:45;18.03.2025 12:50;18.03.2025 14:33;;1,75;1,7;17.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;4,46;4,46;3,23;3,23;2,5;0;10,19;10,19
R000531;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-03;cancelled;22.03.2025 10:15;22.03.2025 16:00;;;22.03.2025 09:27;5,75;;;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;5,75;5,75;0;0;2,5;0;8,25;8,25
R000533;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-03;cancelled;23.03.2025 09:15;23.03.2025 15:30;;;23.03.2025 08:32;6,25;;;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;6,25;6,25;0;0;2,5;0;8,75;8,75
R000541;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-03;cancelled;23.03.2025 16:45;23.03.2025 21:45;;;22.03.2025 18:36;5;;;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;0;0;0;0;0;0;0;0
R000561;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-03;finished;25.03.2025 17:45;25.03.2025 18:45;25.03.2025 17:47;25.03.2025 18:12;;1;0,42;21.0;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000567;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-03;finished;27.03.2025 16:30;27.03.2025 21:30;27.03.2025 16:15;27.03.2025 18:18;;5;2,03;13.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;8,29;8,29;2,47;2,47;2,5;0;13,26;13,26
R000587;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-03;finished;29.03.2025 17:15;29.03.2025 20:15;29.03.2025 17:14;29.03.2025 19:55;;3;2,67;28.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;7;7;5,32;5,32;2,5;0;14,82;14,82
R000590;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-03;finished;29.03.2025 13:00;29.03.2025 16:45;29.03.2025 12:51;29.03.2025 16:24;;3,75;3,53;32.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;9,17;9,17;6,08;6,08;2,5;0;17,75;4,58
R000594;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-03;finished;30.03.2025 11:00;30.03.2025 15:30;30.03.2025 11:13;30.03.2025 15:18;;4,5;4,07;30.0;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;10,96;10,96;5,7;5,7;2,5;0;19,16;0
R000596;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-03;finished;29.03.2025 20:45;29.03.2025 22:30;29.03.2025 20:43;29.03.2025 22:04;;1,75;1,35;27.0;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;3,83;3,83;5,13;5,13;2,5;0;11,46;0
R000011;R-CA 132E;2;Laaber;Laaber / C104;2025-01;cancelled;17.01.2025 10:00;17.01.2025 13:15;;;17.01.2025 07:32;3,25;;;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;3,25;3,25;0;0;2,5;0;5,75;0
R000012;R-CA 132E;2;Laaber;Laaber / C104;2025-01;finished;23.01.2025 10:00;23.01.2025 13:15;23.01.2025 09:57;23.01.2025 10:07;;3,25;0,17;0.0;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;0;0;0;0;0;0;0;0
R000013;R-CA 132E;2;Laaber;Laaber / C104;2025-01;finished;30.01.2025 10:00;30.01.2025 13:15;30.01.2025 10:02;30.01.2025 11:16;;3,25;1,23;7.0;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;5,17;5,17;1,33;1,33;2,5;0;9;0
R000014;R-CA 132E;2;Laaber;Laaber / C104;2025-01;finished;31.01.2025 10:00;31.01.2025 13:15;31.01.2025 10:03;31.01.2025 11:38;;3,25;1,57;10.0;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;5,71;5,71;1,9;1,9;2,5;0;10,11;0
R000017;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;18.02.2025 09:00;18.02.2025 12:00;18.02.2025 08:57;18.02.2025 11:12;;3;2,25;54.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Keine Zahlung;6,42;6,42;10,26;10,26;2,5;0;19,18;0
R000043;R-CA 132E;2;Laaber;Laaber / C104;2025-01;finished;17.01.2025 13:45;17.01.2025 18:00;17.01.2025 13:47;17.01.2025 17:49;;4,25;4,02;89.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;10,38;10,38;16,91;16,91;2,5;0;29,79;0
R000044;R-CA 132E;2;Laaber;Laaber / C104;2025-01;finished;18.01.2025 09:30;18.01.2025 13:30;18.01.2025 09:34;18.01.2025 12:01;;4;2,45;56.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;7,79;7,79;10,64;10,64;2,5;0;20,93;20,72
R000045;R-CA 132E;2;Laaber;Laaber / C104;2025-01;finished;19.01.2025 09:30;19.01.2025 18:00;19.01.2025 10:28;19.01.2025 17:35;;8,5;7,12;27.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;20,67;20,67;5,13;5,13;2,5;0;28,3;28,3
R000063;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;17.02.2025 06:15;17.02.2025 19:30;17.02.2025 06:24;17.02.2025 18:13;;13,25;11,8;66.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;31,21;31,21;12,54;12,54;2,5;0;46,25;16,25
R000070;R-CA 132E;2;Laaber;Laaber / C104;2025-01;finished;20.01.2025 15:00;20.01.2025 19:45;20.01.2025 15:03;20.01.2025 18:26;;4,75;3,37;60.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;9,92;9,92;11,4;11,4;2,5;0;23,82;23,82
R000072;R-CA 132E;2;Laaber;Laaber / C104;2025-01;finished;19.01.2025 18:45;19.01.2025 21:30;19.01.2025 18:51;19.01.2025 21:26;;2,75;2,57;76.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;6,79;6,79;14,44;14,44;2,5;0;23,73;23,73
R000078;R-CA 132E;2;Laaber;Laaber / C104;2025-01;finished;21.01.2025 15:00;21.01.2025 18:45;21.01.2025 14:56;21.01.2025 18:11;;3,75;3,25;76.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;8,71;8,71;14,44;14,44;2,5;0;25,65;25,65
R000079;R-CA 132E;2;Laaber;Laaber / C104;2025-01;finished;22.01.2025 15:00;22.01.2025 19:45;22.01.2025 14:59;22.01.2025 17:54;;4,75;2,9;68.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;9,08;9,08;12,92;12,92;2,5;0;24,5;24,5
R000080;R-CA 132E;2;Laaber;Laaber / C104;2025-01;finished;23.01.2025 15:00;23.01.2025 18:45;23.01.2025 14:30;23.01.2025 17:10;;3,75;2,67;66.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;8,25;8,25;12,54;12,54;2,5;0;23,29;23,29
R000087;R-CA 132E;2;Laaber;Laaber / C104;2025-01;finished;24.01.2025 15:00;24.01.2025 19:30;24.01.2025 14:49;24.01.2025 18:15;;4,5;3,43;77.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;9,88;9,88;14,63;14,63;2,5;0;27,01;27,01
R000088;R-CA 132E;2;Laaber;Laaber / C104;2025-01;cancelled;25.01.2025 09:00;25.01.2025 14:00;;;24.01.2025 18:25;5;;;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;0;0;0;0;0;0;0;0
R000089;R-CA 132E;2;Laaber;Laaber / C104;2025-01;finished;26.01.2025 09:00;26.01.2025 14:00;26.01.2025 08:51;26.01.2025 10:26;;5;1,58;67.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;7,54;7,54;12,73;12,73;2,5;0;22,77;22,77
R000092;R-CA 132E;2;Laaber;Laaber / C104;2025-01;finished;22.01.2025 10:00;22.01.2025 12:00;22.01.2025 10:48;22.01.2025 10:57;;2;0,13;0.0;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000100;R-CA 132E;2;Laaber;Laaber / C104;2025-01;finished;23.01.2025 11:30;23.01.2025 13:00;23.01.2025 11:31;23.01.2025 12:11;;1,5;0,65;21.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;2,54;2,54;3,99;3,99;2,5;0;9,03;9,03
R000110;R-CA 132E;2;Laaber;Laaber / C104;2025-01;finished;24.01.2025 12:15;24.01.2025 14:30;24.01.2025 12:51;24.01.2025 14:27;;2,25;1,6;61.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;5,58;5,58;11,59;11,59;2,5;0;19,67;19,67
R000114;R-CA 132E;2;Laaber;Laaber / C104;2025-01;finished;27.01.2025 15:00;27.01.2025 19:00;27.01.2025 14:51;27.01.2025 17:32;;4;2,67;67.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;8,17;8,17;12,73;12,73;2,5;0;23,4;23,4
R000119;R-CA 132E;2;Laaber;Laaber / C104;2025-01;cancelled;25.01.2025 15:00;25.01.2025 18:00;;;25.01.2025 12:53;3;;;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;3;3;0;0;2,5;0;5,5;5,5
R000134;R-CA 132E;2;Laaber;Laaber / C104;2025-01;finished;28.01.2025 15:00;28.01.2025 18:00;28.01.2025 14:53;28.01.2025 17:23;;3;2,5;68.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;6,88;6,88;12,92;12,92;2,5;0;22,3;22,3
R000144;R-CA 132E;2;Laaber;Laaber / C104;2025-01;finished;29.01.2025 15:00;29.01.2025 18:45;29.01.2025 14:49;29.01.2025 17:55;;3,75;3,1;69.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;8,58;8,58;13,11;13,11;2,5;0;24,19;24,19
R000150;R-CA 132E;2;Laaber;Laaber / C104;2025-01;finished;30.01.2025 15:00;30.01.2025 18:45;30.01.2025 14:34;30.01.2025 17:47;;3,75;3,22;88.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;9;9;16,72;16,72;2,5;0;28,22;28,22
R000151;R-CA 132E;2;Laaber;Laaber / C104;2025-01;finished;31.01.2025 15:00;31.01.2025 18:45;31.01.2025 14:51;31.01.2025 17:36;;3,75;2,75;68.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;8,04;8,04;12,92;12,92;2,5;0;23,46;23,46
R000158;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;05.02.2025 10:00;05.02.2025 13:15;05.02.2025 09:51;05.02.2025 11:07;;3,25;1,25;3.0;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Offen;5,29;5,29;0,57;0,57;2,5;0;8,36;0
R000159;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;06.02.2025 10:00;06.02.2025 13:00;06.02.2025 09:59;06.02.2025 12:11;;3;2,18;11.0;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Offen;6,29;6,29;2,09;2,09;2,5;0;10,88;9,24
R000160;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;07.02.2025 10:00;07.02.2025 13:00;07.02.2025 09:56;07.02.2025 11:38;;3;1,68;8.0;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Offen;5,58;5,58;1,52;1,52;2,5;0;9,6;9,6
R000161;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;12.02.2025 10:00;12.02.2025 13:00;12.02.2025 09:56;12.02.2025 11:51;;3;1,92;15.0;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Offen;5,96;5,96;2,85;2,85;2,5;0;11,31;11,31
R000162;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;13.02.2025 10:00;13.02.2025 13:00;13.02.2025 09:52;13.02.2025 11:53;;3;2;20.0;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Offen;6,13;6,13;3,8;3,8;2,5;0;12,43;12,43
R000163;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;14.02.2025 10:00;14.02.2025 13:00;14.02.2025 09:54;14.02.2025 11:00;;3;1,08;8.0;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Offen;4,75;4,75;1,52;1,52;2,5;0;8,77;8,77
R000164;R-CA 132E;2;Laaber;Laaber / C104;2025-02;cancelled;19.02.2025 10:00;19.02.2025 13:00;;;02.02.2025 14:49;3;;;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Offen;0;0;0;0;0;0;0;0
R000165;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;20.02.2025 09:30;20.02.2025 13:00;20.02.2025 09:43;20.02.2025 10:55;;3,5;1,2;27.0;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Offen;5,67;5,67;5,13;5,13;2,5;0;13,3;13,3
R000166;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;21.02.2025 10:00;21.02.2025 13:00;21.02.2025 10:09;21.02.2025 11:02;;3;0,88;21.0;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Offen;4,58;4,58;3,99;3,99;2,5;0;11,07;11,07
R000167;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;26.02.2025 10:00;26.02.2025 13:00;26.02.2025 09:58;26.02.2025 12:34;;3;2,6;24.0;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Offen;6,92;6,92;4,56;4,56;2,5;0;13,98;13,98
R000168;R-CA 132E;2;Laaber;Laaber / C104;2025-02;cancelled;27.02.2025 10:00;27.02.2025 13:00;;;26.02.2025 12:34;3;;;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Offen;0;0;0;0;0;0;0;0
R000169;R-CA 132E;2;Laaber;Laaber / C104;2025-02;cancelled;28.02.2025 10:00;28.02.2025 13:00;;;27.02.2025 12:10;3;;;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Offen;0;0;0;0;0;0;0;0
R000179;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;01.02.2025 10:00;01.02.2025 18:00;01.02.2025 09:59;01.02.2025 16:08;;8;6,13;102.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;17,21;17,21;19,38;19,38;2,5;0;39,09;39,09
R000180;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;02.02.2025 10:00;02.02.2025 18:00;02.02.2025 09:52;02.02.2025 15:13;;8;5,33;76.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;16,17;16,17;14,44;14,44;2,5;0;33,11;33,11
R000181;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;31.01.2025 22:30;01.02.2025 05:00;31.01.2025 22:32;01.02.2025 04:43;;6,5;6,18;110.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;15,83;15,83;20,9;20,9;2,5;0;39,23;39,23
R000185;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;03.02.2025 15:00;03.02.2025 18:45;03.02.2025 14:38;03.02.2025 15:48;;3,75;1,17;52.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;5,83;5,83;9,88;9,88;2,5;0;18,21;18,21
R000186;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;04.02.2025 15:00;04.02.2025 19:45;04.02.2025 14:36;04.02.2025 18:55;;4,75;4,32;86.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;11,63;11,63;16,34;16,34;2,5;0;30,47;30,47
R000193;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;02.02.2025 18:00;02.02.2025 19:15;02.02.2025 17:39;02.02.2025 18:07;;1,25;0,47;22.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;2,29;2,29;4,18;4,18;2,5;0;8,97;8,97
R000197;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;03.02.2025 18:15;03.02.2025 19:45;03.02.2025 18:00;03.02.2025 18:52;;1,5;0,85;25.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;3,04;3,04;4,75;4,75;2,5;0;10,29;10,29
R000200;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;05.02.2025 15:00;05.02.2025 18:00;05.02.2025 14:49;05.02.2025 17:15;;3;2,42;65.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;6,79;6,79;12,35;12,35;2,5;0;21,64;21,64
R000201;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;06.02.2025 15:00;06.02.2025 19:45;06.02.2025 14:47;06.02.2025 19:40;;4,75;4,88;70.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;12,29;12,29;13,3;13,3;2,5;0;28,09;28,09
R000208;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;07.02.2025 15:00;07.02.2025 20:45;07.02.2025 14:51;07.02.2025 18:34;;5,75;3,7;72.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;11,46;11,46;13,68;13,68;2,5;0;27,64;27,64
R000209;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;08.02.2025 13:15;08.02.2025 19:15;08.02.2025 12:48;08.02.2025 14:19;;6;1,52;33.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;8,71;8,71;6,27;6,27;2,5;0;17,48;17,48
R000210;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;09.02.2025 09:15;09.02.2025 15:15;09.02.2025 09:07;09.02.2025 09:56;;6;0,82;52.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;7,38;7,38;9,88;9,88;2,5;0;19,76;19,76
R000223;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;06.02.2025 20:15;06.02.2025 21:30;06.02.2025 19:55;06.02.2025 21:21;;1,25;1,43;24.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;3,75;3,75;4,56;4,56;2,5;0;10,81;10,81
R000231;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;10.02.2025 15:00;10.02.2025 18:00;10.02.2025 14:49;10.02.2025 17:43;;3;2,9;67.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;7,54;7,54;12,73;12,73;2,5;0;22,77;22,77
R000232;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;11.02.2025 15:00;11.02.2025 19:15;11.02.2025 14:44;11.02.2025 17:54;;4,25;3,17;82.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;9,25;9,25;15,58;15,58;2,5;0;27,33;27,33
R000233;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;12.02.2025 15:00;12.02.2025 18:00;12.02.2025 14:45;12.02.2025 17:37;;3;2,87;68.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;7,58;7,58;12,92;12,92;2,5;0;23;23
R000234;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;13.02.2025 15:00;13.02.2025 19:45;13.02.2025 14:47;13.02.2025 17:50;;4,75;3,03;88.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;9,5;9,5;16,72;16,72;2,5;0;28,72;28,72
R000235;R-CA 132E;2;Laaber;Laaber / C104;2025-02;cancelled;14.02.2025 15:00;14.02.2025 20:00;;;14.02.2025 13:34;5;;;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;0;0;0;0;0;0;0;0
R000239;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;08.02.2025 17:30;08.02.2025 21:30;08.02.2025 17:02;08.02.2025 19:48;;4;2,77;80.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;8,63;8,63;15,2;15,2;2,5;0;26,33;26,33
R000242;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;09.02.2025 14:00;09.02.2025 19:00;09.02.2025 13:40;09.02.2025 15:47;;5;2,1;23.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;8,46;8,46;4,37;4,37;2,5;0;15,33;15,33
R000271;R-CA 132E;2;Laaber;Laaber / C104;2025-02;cancelled;15.02.2025 13:30;15.02.2025 17:30;;;14.02.2025 13:35;4;;;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;0;0;0;0;0;0;0;0
R000272;R-CA 132E;2;Laaber;Laaber / C104;2025-02;cancelled;16.02.2025 10:00;16.02.2025 15:30;;;14.02.2025 13:35;5,5;;;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;0;0;0;0;0;0;0;0
R000367;R-CA 132E;2;Laaber;Laaber / C104;2025-02;finished;26.02.2025 13:30;26.02.2025 15:30;26.02.2025 13:12;26.02.2025 14:51;;2;1,63;53.0;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000407;R-CA 132E;2;Laaber;Laaber / C104;2025-03;finished;24.03.2025 07:00;26.03.2025 09:00;24.03.2025 10:46;25.03.2025 16:16;;50;29,5;29.0;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000420;R-CA 132E;2;Laaber;Laaber / C104;2025-03;finished;12.03.2025 10:00;12.03.2025 15:30;12.03.2025 09:59;12.03.2025 11:34;;5,5;1,57;15.0;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Bezahlt;7,88;7,88;2,85;2,85;2,5;0;13,23;3,23
R000421;R-CA 132E;2;Laaber;Laaber / C104;2025-03;finished;13.03.2025 10:00;13.03.2025 13:15;13.03.2025 10:06;13.03.2025 11:40;;3,25;1,55;14.0;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Bezahlt;5,75;5,75;2,66;2,66;2,5;0;10,91;10,91
R000422;R-CA 132E;2;Laaber;Laaber / C104;2025-03;finished;14.03.2025 10:00;14.03.2025 13:15;14.03.2025 09:53;14.03.2025 12:26;;3,25;2,55;19.0;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Bezahlt;7,17;7,17;3,61;3,61;2,5;0;13,28;13,28
R000423;R-CA 132E;2;Laaber;Laaber / C104;2025-03;cancelled;20.03.2025 10:00;20.03.2025 13:15;;;20.03.2025 07:42;3,25;;;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Bezahlt;3,25;3,25;0;0;2,5;0;5,75;5,75
R000424;R-CA 132E;2;Laaber;Laaber / C104;2025-03;cancelled;27.03.2025 10:00;27.03.2025 13:15;;;20.03.2025 12:48;3,25;;;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Bezahlt;0;0;0;0;0;0;0;0
R000487;R-CA 132E;2;Laaber;Laaber / C104;2025-03;finished;14.03.2025 16:15;14.03.2025 18:15;14.03.2025 16:11;14.03.2025 17:33;;2;1,35;17.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Keine Zahlung;4,08;4,08;3,23;3,23;2,5;0;9,81;0
R000494;R-CA 132E;2;Laaber;Laaber / C104;2025-03;finished;26.03.2025 10:00;26.03.2025 13:15;26.03.2025 09:59;26.03.2025 11:45;;3,25;1,77;11.0;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Bezahlt;5,96;5,96;2,09;2,09;2,5;0;10,55;10,55
R000514;R-CA 132E;2;Laaber;Laaber / C104;2025-03;finished;15.03.2025 16:15;15.03.2025 20:00;15.03.2025 16:06;15.03.2025 19:33;;3,75;3,43;71.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;9,08;9,08;13,49;13,49;2,5;0;25,07;25,07
R000515;R-CA 132E;2;Laaber;Laaber / C104;2025-03;finished;15.03.2025 23:15;16.03.2025 03:00;15.03.2025 23:14;16.03.2025 02:56;;3,75;3,68;59.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;9,29;9,29;11,21;11,21;2,5;0;23;23
